title,image_url,video_url,source,category,author,summary,instructions,teaching_points,variations,tags,classified,position,starting_zone,ending_zone,situation,hockey_skills,complexity
PUCK CONTROL – QUICK HANDS SEQUENCE,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/puck_control_quick_hands_sequence.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,"Deep knee bend for balance and obstacles are close together
    to develop quick hands; Attack the stick shafts on the ice by using whatever you
    wish; use your imagination: toe drags, 360, pushes, separation,
    etc.; Then attack the stationary player",['Use proper technique in the selected moves'],[],[],True,"['Forward', 'Defence']",Unknown,Unknown,['Small Area Game'],['Stickhandling'],Intermediate
PUCK CONTROL – TOE DRAG OBSTACLES,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/puck_control_toe_drag_obstacles.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,"Deep knee bend for balance and obstacles are close together
    to develop quick hands; Attack the stick shafts on the ice by using a toe drag and
    pulling the puck to the forehand: the puck does not touch
    the back of the blade on these drags; Then attack the stationary player: vary this by going wide or
    attacking the triangle of the defender","['This move is done by keeping the puck on the forehand. A\n    long drag of the puck', 'Pull the puck into the body to the front of the blade and\n    then play on the forehand', 'Reach and then pull sliding your bottom hand up the shaft of\n    the stick']",[],[],True,"['Forward', 'Defence']",Unknown,Unknown,"['Offensive Play', 'Small Area Game']",['Stickhandling'],Intermediate
PUCK CONTROL – WARM UP - PUCK PROTECTION SKILLS,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/puck_control_warm_up_puck_protection_skills.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,"Players line up in one end at the hash marks; Perform puck handling skills that are key to puck protection
    down the middle of the ice and back along the boards; Fast hands, toe up; Narrow / wide; Open up to backhand; Puck first then feet; Heel to heel; Random moves","['Do at a pace where the players can perform the skills properly', 'Move the puck side to side as fast as possible and as close to\n    the feet as possible', 'Move puck before feet']",[],[],True,"['Forward', 'Defence']",Unknown,Unknown,"['Small Area Game', 'Offensive Play']",['Stickhandling'],Intermediate
SCORING – O–ZONE PLAY – ATTACK OPTIONS,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/scoring_0zone_play_attack_options.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,"Place 2 D along the blue line, forwards in the corner with
    pucks; Fwd skates behind net and up to hash marks, delays and
    turns back towards corner, performs another delay and turns
    up the wall and then attacks the net; After shot, fwd receives a pass from the coach behind the
    net, passes up to strong side D. D then passes D to D for shot
    on net.; Forward goes to net after passing to look for tip or rebound","['Quick feet on the delays, drive hard to net', 'Be an option below goal line then quick pass up high to D', 'D quick D to D pass, head up on shot']",[],[],True,"['Forward', 'Defence']",Unknown,Unknown,['Offensive Play'],"['Skating', 'Passing', 'Shooting', 'Positioning']",Intermediate
SCORING – O-ZONE PLAY – CHANGE ATTACK OPTIONS,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/scoring_0zone_play_change_attack_options_2.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,"Place 2 D along the blue line, forwards in the corner with
    pucks; Fwd skates behind net and up to hash marks, delays and
    turns back towards corner, performs another delay and turns
    up the wall and then attacks the net.; After shot, fwd receives a pass from the coach behind the
    net, skates up the wall and cycles puck with D who comes
    down from Blue line.; D can shoot or pass to forward in slot; Send second forward to add pressure","['Quick feet on the delays, drive hard to net', 'Be an option below goal line then cycle down the wall to D', 'Get open as an option']",[],[],True,"['Forward', 'Defence']",Offensive Zone,Offensive Zone,['Offensive Play'],"['Skating', 'Passing', 'Shooting']",Intermediate
SCORING – 1 ON 0 ATTACK MOVES #1 – BH SHOT,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/scoring_1_on_0_attack_moves_1_BH_shot.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,"Players approach “inside out” from the blue line and attack
    the obstacle which simulates a defender; Players approach the “defender” with speed, head up, puck
    under control with the goal of getting a shot on the net. In
    a game the attacker would read the defender. In these drills,
    the attacker can practice a variety of 1-1 attack tactics on a
    stationary obstacle.","['Players attack “defender” fake, pull puck to the backhand\n    and shoot on goal. This changes the angle and makes the\n    goaltender move', 'Attacker would have to move laterally around defender to\n    avoid a poke check. Protect the puck and shoot']",[],[],True,['Forward'],Unknown,Unknown,['Offensive Play'],"['Shooting', 'Stickhandling']",Intermediate
SCORING – 1 ON 0 ATTACK MOVES #2 – FH SHOT,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/scoring_1_on_0_attack_moves_2_FH_shot.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,"Players approach “inside out” from the blue line and attack
    the obstacle which simulates a defender; Players approach the “defender” with speed, head up, puck
    under control with the goal of getting a shot on the net. In
    a game the attacker would read the defender. In these drills,
    the attacker can practice a variety of 1-1 attack tactics on a
    stationary obstacle.","['Player attacks “defender”, fakes and moves to forehand and\n    shoots. This quick lateral movement changes the angle and\n    makes the goaltender move. Make sure player’s head is up\n    before the shot. “Pull it, see it, shoot it”']",[],[],True,['Forward'],Unknown,Unknown,['Offensive Play'],"['Shooting', 'Stickhandling']",Intermediate
SCORING – 1 ON 0 ATTACK MOVES #3 – TOE DRAG,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/scoring_1_on_0_attack_moves_3_toe_drag.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,"Players approach “inside out” from the blue line and attack
    the obstacle which simulates a defender; Players approach the “defender” with speed, head up, puck
    under control with the goal of getting a shot on the net. In
    a game the attacker would read the defender. In these drills,
    the attacker can practice a variety of 1-1 attack tactics on a
    stationary obstacle.","['Player attacks “defender” fakes, pulls puck across the front\n    of defender to forehand and shoots. This changes the angle\n    and makes the goaltender move. Make sure player’s head is\n    up before the shot. “Pull it, see it, shoot it”']",[],[],True,['Forward'],Neutral Zone,Neutral Zone,['Offensive Play'],"['Skating', 'Stickhandling', 'Shooting']",Intermediate
SCORING – 1 ON 0 ATTACK MOVES #4 – EBERLE MOVE,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/scoring_1_on_0_attack_moves_4_eberle_move.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,"Players approach “inside out” from the blue line and attack
    the obstacle which simulates a defender; Players approach the “defender” with speed, head up, puck
    under control with the goal of getting a shot on the net. In
    a game the attacker would read the defender. In these drills,
    the attacker can practice a variety of 1-1 attack tactics on a
    stationary obstacle.","['Player attacks “defender” fakes a shot, pull puck across the\n    front of defender to forehand and shoot. This changes the\n    angle and makes the goaltender move. Make sure player’s\n    head is up before the shot. “Pull it, see it, shoot it”']",[],[],True,['Forward'],Unknown,Unknown,['Offensive Play'],"['Shooting', 'Stickhandling']",Intermediate
SCORING – 1 ON 0 ATTACK MOVES #5 – SHOOT THROUGH SCREEN,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/scoring_1_on_0_attack_moves_5_shoot_through_screen.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,"Players approach “inside out” from the blue line and attack
    the obstacle which simulates a defender; Players approach the “defender” with speed, head up, puck
    under control with the goal of getting a shot on the net. In
    a game the attacker would read the defender. In these drills,
    the attacker can practice a variety of 1-1 attack tactics on a
    stationary obstacle.","['Player reads that the “defender” has backed in on his goalie.\n    Here player shoots through the screen created. Player can\n    shoot around defender or through their “legs”. Make sure\n    player’s head is up before the shot. “Pull it, see it, shoot it”']",[],[],True,['Forward'],Unknown,Unknown,['Offensive Play'],"['Shooting', 'Positioning']",Intermediate
SCORING – 1 ON 0 ATTACK MOVES #6 – CHIP – PUCK OFF STICK,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/scoring_1_on_0_attack_moves_6_chip_puck_off_stick.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,"Players approach “inside out” from the blue line and attack
    the obstacle which simulates a defender. Players chip the
    puck off the boards to simulate an offensive zone entry.; Players approach the “defender” with speed, head up, puck
    under control with the goal of getting a shot on the net. In
    a game the attacker would read the defender. In these drills,
    the attacker can practice a variety of 1-1 attack tactics on a
    stationary obstacle","['Players will go around pylons and then attack the stationary\n    player by sliding the puck through the attack triangle on\n    the forehand. Forehand: skate at stationary player, fake and\n    then slide puck between feet and stick. The puck should go\n    parallel to the “checkers” feet. Player can slide hand up to\n    make going over defender’s stick easier']",[],[],True,['Forward'],Neutral Zone,Offensive Zone,"['Zone Entry', 'Offensive Play']","['Skating', 'Stickhandling', 'Shooting']",Intermediate
SCORING – 1 ON 0 ATTACK MOVES #7 – CHIP – BH - FH,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/scoring_1_on_0_attack_moves_7_chip_BH_FH.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,"Players approach “inside out” from the blue line and attack
    the obstacle which simulates a defender. Players chip the
    puck off the boards to simulate an offensive zone entry.; Players approach the “defender” with speed, head up, puck
    under control with the goal of getting a shot on the net. In
    a game the attacker would read the defender. In these drills,
    the attacker can practice a variety of 1-1 attack tactics on a
    stationary obstacle","['Players will go around pylons and then attach the stationary\n    player by sliding the puck through the attack triangle on\n    the backhand. Backhand: skate at a stationary player, pull\n    across the front of defenders stick then “backhand tap” the\n    puck through the triangle']",[],[],True,['Forward'],Neutral Zone,Offensive Zone,"['Zone Entry', 'Offensive Play']","['Skating', 'Stickhandling']",Intermediate
SCORING – 1 ON 0 ATTACK MOVES #8 – CHIP – CHANGE PUCK ANGLE,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/scoring_1_on_0_attack_moves_8_chip_change_puck_angle.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,"Players approach “inside out” from the blue line and attack
    the obstacle which simulates a defender. Players chip the
    puck off the boards to simulate an offensive zone entry.; Players approach the “defender” with speed, head up, puck
    under control with the goal of getting a shot on the net. In
    a game the attacker would read the defender. In these drills,
    the attacker can practice a variety of 1-1 attack tactics on a
    stationary obstacle","['Player attacks “defender” toe drags the puck and shoots.\n    This changes the angle and makes the goaltender move.\n    Make sure players head is up before the shot. “Pull it, see it,\n    shoot it”']",[],[],True,['Forward'],Neutral Zone,Offensive Zone,"['Zone Entry', 'Offensive Play']","['Skating', 'Shooting', 'Stickhandling']",Intermediate
SCORING – 1 ON 0 ATTACK MOVES #9 – PULL IN PUSH OUT,https://cdn.hockeycanada.ca/hockey-canada/Hockey-Programs/Drill-Hub/Downloads/Drills/scoring_1_on_0_attack_moves_9_chip_pull_in_push_out.jpg?w=640&h=360&c=2&f=ffffff&q=60,,Hockey Canada,,,,"Players approach “inside out” from the blue line and attack
    the obstacle which simulates a defender.; Players approach the “defender” with speed, head up, puck
    under control with the goal of getting a shot on the net. In
    a game the attacker would read the defender. In these drills,
    the attacker can practice a variety of 1-1 attack tactics on a
    stationary obstacle","['Player attacks “defender”, pulls goaltender move. Make sure\n    players head is up before the shot. “Pull it, see it, shoot\n    it”puck in towards the skates and then pushes the puck back\n    out on the forehand the whole time and shoots. This changes\n    the angle and makes the']",[],[],True,['Forward'],Unknown,Unknown,['Offensive Play'],"['Shooting', 'Stickhandling']",Intermediate
